date,gross_return,turnover,names_without_target,names_without_any_return,net_return_1bp,net_return_5bp,net_return_10bp,net_return_20bp,offset
2016-02-22,0.013217842560620969,1.7916189504119886,2,0,0.01285951877053857,0.01142622361020898,0.009634604659796991,0.006051366758973014,9
2016-03-21,0.02447643740778661,1.892560289999111,1,0,0.02409792534978679,0.0225838771177875,0.020691316827788388,0.016906196247790165,9
2016-04-19,0.00578964464444805,1.7990612651358568,5,0,0.005429832391420878,0.003990583379312193,0.002191522114176336,-0.0014066004160953778,9
2016-05-17,-0.009904522060136103,1.68873747405075,0,0,-0.010242269554946254,-0.011593259534186853,-0.013281997008237604,-0.016659471956339104,9
2016-06-15,-0.01683532609851937,1.7428037527491878,0,0,-0.01718388684906921,-0.018578129851268558,-0.020320933604017745,-0.023806541109516122,9
2016-07-14,0.006927666889952639,1.8824942322464886,0,0,0.006551168043503341,0.0050451726577061505,0.003162678425459662,-0.0006023100390333156,9
2016-08-11,-0.002952891827887167,1.7390474471172477,0,0,-0.0033007013173106162,-0.004691939275004414,-0.0064309867221216625,-0.009909081616356157,9
2016-09-09,-0.024737706999839546,1.712474453192274,2,0,-0.025080201890478,-0.02645018145303182,-0.028162655906224094,-0.03158760481260864,9
2016-10-07,0.050800560077234755,1.7388218340480996,1,0,0.05045279571042514,0.04906173824318665,0.047322916409138556,0.04384527274104236,9
2016-11-04,0.06140701914285069,1.6974088611510487,3,0,0.06106753737062048,0.05970961028169964,0.058012201420548595,0.054617383698246494,9
2016-12-05,-0.0149732459195986,1.782060685379038,0,0,-0.015329658056674408,-0.01675530660497764,-0.018537367290356675,-0.022101488661114752,9
2017-01-04,0.017508651593945625,1.6609521791367292,1,0,0.01717646115811828,0.015847699414808895,0.014186747235672167,0.010864842877398709,9
2017-02-02,-0.035415542156897024,1.7338951272656689,0,0,-0.035762321182350156,-0.037149437284162694,-0.03888333241142836,-0.0423511226659597,9
2017-03-03,0.0017976692409042605,1.690068342866807,0,0,0.001459655572330899,0.00010760089803745344,-0.0015824674448293536,-0.004962604130562967,9
2017-03-31,0.030314886240485346,1.7708800293987308,0,0,0.0299607102346056,0.028544006211086614,0.026773126181687885,0.023231366122890423,9
2017-05-01,-0.009909946286394659,1.7996872556763817,1,0,-0.010269883737529935,-0.011709633542071041,-0.013509320797747422,-0.017108695309100187,9
2017-05-30,0.011864657315364084,1.7307347080219484,0,0,0.011518510373759694,0.010133922607342137,0.008403187899320187,0.004941718483276291,9
2017-06-27,-0.013590150841281536,1.6847424499982628,0,0,-0.013927099331281188,-0.0152748932912798,-0.01695963574127806,-0.020329120641274588,9
2017-07-26,0.00212091835820575,1.8286112826093701,0,0,0.001755196101683876,0.00029230707559637996,-0.0015363042070129901,-0.00519352677223173,9
2017-08-23,0.014133042822951613,1.7100045963760961,0,0,0.013791041903676395,0.012423038226575518,0.01071303363019942,0.007293024437447229,9
2017-09-21,-0.014641078775590604,1.7325648426989144,3,0,-0.014987591744130387,-0.016373643618289517,-0.018106208460988434,-0.02157133814638626,9
2017-10-19,-0.023390401432412573,1.793666218369978,2,0,-0.023749134676086567,-0.02518406765078255,-0.026977733869152528,-0.030565066305892487,9
2017-11-16,-0.043518364626635976,1.7493077527842638,0,0,-0.043868226177192826,-0.04526767237942024,-0.047016980132204504,-0.05051559563777303,9
2017-12-15,0.02096037106284711,1.820333777526499,0,0,0.02059630430734181,0.019140037285320613,0.017319703507794115,0.013679035952741114,9
2018-01-17,-0.03657807033251673,1.8339541580461747,0,0,-0.03694486116412596,-0.0384120244905629,-0.04024597864860908,-0.04391388696470143,9
2018-02-14,-0.00020029486246933245,1.7993695550922635,0,0,-0.0005601687734877851,-0.001999664417561596,-0.0037990339726538596,-0.007397773082838386,9
2018-03-15,0.023845528054440887,1.8133803948510983,0,0,0.02348285197547067,0.022032147659589787,0.02021876726473869,0.016592006475036496,9
2018-04-13,-0.03978033524799477,1.707017577594699,1,0,-0.04012173876351371,-0.04148735282558947,-0.04319437040318417,-0.04660840555837357,9
2018-05-11,-0.02678856110618471,1.6781799892214782,2,1,-0.027124197104029003,-0.028466741095406187,-0.030144921084627664,-0.03350128106307062,9
2018-06-11,0.016069287106722677,1.7177716704102368,0,0,0.01572573277264063,0.01435151543631244,0.012633743765902204,0.00919820042508173,9
2018-07-10,-0.0010037150100410453,1.5767823830774632,0,0,-0.001319071486656538,-0.0025804973931185084,-0.004157279776195972,-0.007310844542350899,9
2018-08-07,-0.04168891113773997,1.6997289941720124,1,0,-0.04202885693657437,-0.04338864013191198,-0.045088369126083994,-0.04848782711442802,9
2018-09-05,0.01940354532482309,1.6745697929039371,0,0,0.019068631366242303,0.017728975531919152,0.016054405739015214,0.01270526615320734,9
2018-10-03,-0.022489697750992643,1.7329614650908622,1,0,-0.022836290044010814,-0.024222659216083506,-0.025955620681174366,-0.029421543611356092,9
2018-10-31,0.004736556145110337,1.771646300431682,2,0,0.004382226885024001,0.002964909844678655,0.001193263544246973,-0.0023500290566163913,9
2018-11-29,-0.0006194097993502824,1.8246141134151446,2,0,-0.0009843326220333112,-0.002444023912765427,-0.0042686380261805715,-0.007917866253010861,9
2018-12-31,0.012974261977106119,1.4683705099286042,0,0,0.012680587875120398,0.011505891467177514,0.01003752095724891,0.007100779937391702,9
2019-01-30,-0.02576918042910179,1.9070871282096158,1,0,-0.026150597854743714,-0.027676267557311406,-0.029583354685521025,-0.03339752894194026,9
2019-02-28,-0.013853822998237125,1.8207403613852364,0,0,-0.014217971070514172,-0.015674563359622362,-0.017495303721007598,-0.021136784443778072,9
2019-03-28,0.0146183450639958,1.7784532044331591,0,0,0.014262654423109167,0.01283989185956264,0.011061438655129482,0.007504532246263163,9
2019-04-26,-0.05885553022256391,1.8297656421251225,0,0,-0.05922148335098893,-0.06068529586468903,-0.06251506150681416,-0.0661745927910644,9
2019-05-24,-0.04350405594334789,1.7519719856337164,0,0,-0.04385445034047464,-0.04525602792898161,-0.04700799991461532,-0.05051194388588276,9
2019-06-24,0.006489746419610927,1.9047468435753736,0,0,0.006108797050895853,0.004584999576035554,0.0026802527324601795,-0.001129240954690568,9
2019-07-23,-0.03492188541376489,1.7101942695696237,0,0,-0.03526392426767881,-0.03663207968333451,-0.03834227395290414,-0.041762662492043384,9
2019-08-20,0.050997381512627595,1.7021723545509364,1,0,0.05065694704171741,0.049295209158076655,0.04759303680352572,0.044188692094423845,9
2019-09-18,0.051867485059158745,1.730489826428304,0,0,0.051521387093873085,0.05013699523273044,0.04840650540630214,0.04494552575344553,9
2019-10-16,-0.06758495676951379,1.7130712371906767,3,0,-0.06792757101695192,-0.06929802800670447,-0.07101109924389513,-0.0744372417182765,9
2019-11-13,0.0254114537985785,1.8448041478103985,2,0,0.02504249296901642,0.0235666496507681,0.021721845502957703,0.018032237207336904,9
2019-12-12,0.02277500081973075,1.7920743338617608,1,0,0.022416585952958396,0.020982926485868986,0.019190852152007228,0.015606703484283705,9
2020-01-13,-0.05786302720509419,1.7414625543837243,1,0,-0.05821131971597093,-0.059604489759477915,-0.06134595231386164,-0.06482887742262909,9
2020-02-11,0.02081702866748896,1.7265759844161896,0,0,0.020471713470605724,0.019090452683072773,0.01736387669865658,0.013910724729824202,9
