,ols,ols__decile,ols__neutral,ols__neutral__decile,ridge,ridge__decile,ridge__neutral,ridge__neutral__decile,gbm,gbm__decile,gbm__neutral,gbm__neutral__decile,composite,composite__decile,composite__neutral,composite__neutral__decile
days,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515
first_date,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03
last_date,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29
gross_return_annualised_volatility,0.07243493468611781,0.11009997929608144,0.0324911389634044,0.05226037997243181,0.07247057876397484,0.11012237697021039,0.032480110734513734,0.052240612359037104,0.03439929612608888,0.06162552067457529,0.021726053916066693,0.03208795457878423,0.08278771255836512,0.11456955711428668,0.04114440756825826,0.05841346434881078
gross_return_sharpe,0.006400841974977708,-0.011131993064740565,0.07315345762154365,0.10157141311957521,0.006803534889020485,-0.01294771485665925,0.07390756641604015,0.10327180809883127,0.1869425414678607,0.30391944345270616,0.10115272325812541,0.3867269776552466,0.2747829868413185,0.28024685822458545,0.336970445849897,0.46258283227312375
gross_return_hit_rate,0.48986083499005967,0.49105367793240556,0.48469184890656064,0.478727634194831,0.49025844930417495,0.4914512922465209,0.4842942345924453,0.48071570576540756,0.49582504970178926,0.5089463220675944,0.49025844930417495,0.5117296222664016,0.531610337972167,0.5292246520874752,0.5363817097415507,0.5403578528827038
gross_return_max_drawdown,-0.2772325982804924,-0.3746368794205672,-0.14071032397513594,-0.21466070915420665,-0.27729218840069525,-0.37490577506430534,-0.14062602941324343,-0.2152133695878452,-0.13104387059595146,-0.15188086759471808,-0.07365157752524021,-0.09475903243039852,-0.21794368247905715,-0.31467367892402454,-0.11555746284347934,-0.16115134470333636
gross_return_market_beta,-0.22174379138617525,-0.3291872360783958,-0.0542824572712914,-0.07455666671030972,-0.2218609209742611,-0.3294846043398253,-0.054277797844341016,-0.0744907231626275,-0.0737299550980992,-0.13503123900313616,0.021431708442372927,-0.0031249494116546398,-0.18865765781140367,-0.27062998784056713,-0.04124963872369411,-0.0556945184429067
net_return_1bp_annualised_return,-0.0008468273108775795,-0.0032409321699175433,0.0009264939942446036,0.003172265521084033,-0.0008174070487263823,-0.0034412015411738515,0.0009500206427140834,0.0032590737694763424,0.005006220842811122,0.016649876383839322,0.0008020742991448952,0.010349369775995168,0.02146520370178614,0.030142978476044073,0.012577778299166701,0.025048524303357377
net_return_1bp_annualised_volatility,0.07243512817171734,0.11010021442712123,0.03249110527170634,0.05226028537732182,0.07247077253777028,0.11012261663355155,0.03248007715815958,0.05224051360858242,0.03439978381196767,0.0616260795142222,0.021726383371420376,0.032088428874754465,0.08278807592494165,0.11456985786795099,0.041144616892668906,0.05841383375821957
net_return_1bp_sharpe,-0.011690837474188767,-0.029436202161648085,0.028515311698288272,0.06070126671104302,-0.011279127020487697,-0.031248817421628588,0.029249334540925535,0.06238594424808489,0.14553059025532192,0.2701758170418228,0.036917064632117795,0.3225265349198049,0.25927892950727816,0.26309693524090577,0.30569681404441007,0.4288115107636251
net_return_1bp_hit_rate,0.48946322067594433,0.4906560636182903,0.4823061630218688,0.4783300198807157,0.48946322067594433,0.49105367793240556,0.4827037773359841,0.4795228628230616,0.49502982107355864,0.5077534791252485,0.48906560636182905,0.5085487077534792,0.530417495029821,0.5284294234592445,0.5355864811133201,0.5391650099403579
net_return_1bp_max_drawdown,-0.27815624028148833,-0.3807188872803182,-0.14236547385411147,-0.2168864412235295,-0.27821565304457974,-0.3809858692507022,-0.14228145545518855,-0.21743748170660138,-0.13225674738533733,-0.1536162302712426,-0.07728729406657675,-0.09589565836806246,-0.2195224756464319,-0.31677558221252977,-0.11652005575687296,-0.16253393241878988
